title,text,category,source,url,date
WW2 bomb defused on rail tracks near Paris after day of transport chaos,"Unexploded device found near Gare du Nord, Frances busiest train terminal, halting Eurostar and other services A second world war bomb found on rail tracks north of Paris was successfully defused on Friday after a day of transport chaos in which the Gare du Nord, used by Eurostar trains from London as well as other high-speed and local services, was shut, roads were closed and dozens of residents were evacuated in the suburb of St-Denis. The unexploded bomb weighing 500kg was found in the middle of a set of tracks during maintenance work in the early hours of Friday morning in the Parisian suburb, about 1.5 miles (2.5km) from the major station. After a day of police bomb disposal work, cancelled trains, closed roads, the evacuation of dozens of people whose homes had windows facing the site, and a lockdown of six local schools, the device, which contained 200kg of explosives, was successively deactivated at about 5pm local time (1600 GMT). Bombs from the first and second world wars are regularly discovered in France. The device was found 2 metres below the ground in a location known for potential second world war debris. The rail maintenance work had been carried out with special precautions. When the device was found, work stopped and experts were called in, with the perimeter extended to 1km on Friday morning. Local authorities in St-Denis said people were evacuated from some buildings whose windows faced towards the site where the bomb was being deactivated. Six schools and a care home in the area were also locked down for an hour, although local authorities said there was no risk to them. Part of the Paris ring road and the A1 motorway was closed to traffic owing to the disposal operations, the police prefecture said. Matthieu Chabanel, the head of the rail infrastructure management unit SNCF Réseau, said that finding a bomb of such size was really quite exceptional. We know that during world war two, the rail network was heavily bombed, especially here north of Paris where there were also many factories, he told reporters. So we are particularly vigilant when we carry out work in this area and we detect an abnormal situation, which is what happened last night. He added that police teams had been notified immediately. It was not clear at first when and by whom the bomb was dropped and if it dated to before or after the 1940 occupation of Paris by Nazi Germany. All rail traffic to the Gare du Nord, Frances busiest railway terminal, was stopped as Paris police worked to disable the device. The Gare du Nord is a major European transit hub, serving international destinations such as Belgium and the Netherlands, as well as the main Paris airport and many regional destinations. The station, in the north of the French capital, serves an estimated 700,000 people each day, according to the SNCF national rail company. The French transport minister, Philippe Tabarot, said defusing operations were finally over, they went well. Earlier, he told French rad...",Business,www.theguardian.com,https://www.theguardian.com/world/2025/mar/07/eurostar-services-halted-after-ww2-bomb-found-near-gare-du-nord-in-paris,2025-03-08
Allowing foreign firms to sue governments for lost profits is legal terrorism – it must end | Joseph Stiglitz,"Investorstate dispute settlements dont just mean growing debt burdens for countries: they are also a barrier to action on the climate crisis Donald Trump has thrown a hand grenade into the global economic architecture, destroying some things that are working well. But amid the devastation, some things seem to be surviving that really should be taken down. Among the most notable of these is an arcane set of international agreements by which private investors can sue governments, known as ISDS: investor-state dispute settlement. These disputes are litigated not in public courts with impartial judges but in private arbitration  behind closed doors, and rife with conflicts of interest. Early on, when they were snuck into many trade agreements, no one paid much attention. For instance, these provisions in Nafta, the so-called free trade agreement between the US, Mexico, and Canada, never got a discussion within the cabinet while I served in the Council of Economic Advisers under President Clinton when Nafta got adopted. What is it? Investor-state dispute settlement (ISDS) was created to help companies protect investments abroad. It allows companies to sue countries for lost profits caused by government action including corruption, seizure of assets or the introduction of health and environmental policies. The system was created in the 1960s by the World Bank. It was intended to give companies confidence to invest in poorer countries with weak political systems where they might not get a fair hearing in domestic courts. How does it work? The foreign company must put forward a case showing that the state has damaged its profits. Most international investment treaties and free-trade deals include ISDS clauses. Cases are heard by a private arbitration tribunal, and typically decided by a panel of three arbitrators  one chosen by the company, one chosen by the state and the third selected jointly. How much are the cases worth? Awards regularly amount to hundreds of millions of dollars, and some are in the billions. In 2024 the average amount awarded was 385m (304m). The average sum awarded is increasing and these payouts can make up a sizeable chunk of poorer countries annual budgets. Who is involved? The fossil fuel and mining industries are the most litigious in the ISDS system, accounting for more than 30 of known cases. Most claims are brought by companies based in rich countries against the governments of developing countries. Companies registered in developed countries file 81 of ISDS lawsuits, according to UN data, while developing countries have faced 62 of cases. How common is it? ISDS began as an obscure legal mechanism, averaging about one case a year for its first decade. Now, dozens are brought every year, with Guardian analysis finding more than 900 since 2013. The provisions were sold as protecting property rights from expropriation  but that was nonsense: few expropriations occur today, and the World Bank and governments around the world pr...",Business,www.theguardian.com,https://www.theguardian.com/global-development/2025/mar/07/private-investors-ability-to-sue-governments-is-a-form-of-legal-terrorism-ending-this-system-is-imperative-aoe,2025-03-08
Military spending is touted as a remedy for Britain’s ailing economy. Here’s why it won’t work | Khem Rogaly,"Since the 1980s Britains military spending has grown in real terms, yet more than half of military jobs have been lost. The sector is hi-tech and low labour Keir Starmer and Rachel Reeves have announced their latest rescue remedy for Britains economy. Old promises  good jobs, thriving small businesses and regional equality  will now be delivered by an increased military budget, used to buy equipment from the private sector. More military spending is not a tonic, however, but a poison that will worsen our economic ills and make Britain less safe in the long run. Assurances of prosperity for small businesses and ex-industrial towns rest on a misleading depiction of military spending. Last financial year, 56 of Ministry of Defence spending with UK businesses went to London and the south of England. In the same year, nearly 40 of the 37.6bn military equipment budget went to just 10 multinational companies. Slashing red tape and granting small businesses more access to the military budget will not build a family-run missile factory on every street corner of ex-industrial Britain. BAE Systems, leading weapons dealer to government and happy recipient of 15 of the equipment budget, has just declared record orders and rising profits. Military contractors are large multinationals that reward their asset manager shareholders from government contracts: since 2015, BAE has paid out 9.8bn to shareholders while receiving more than a fifth of its global revenue each year from the British government. While in a few specific areas, communities are reliant on jobs at military contractors, this is the result of public spending decisions, not the benevolence or dynamism of private companies. Although the Barrow-in-Furness shipyard now relies on contracts to build nuclear submarines, in the early 1960s its most profitable work was making engines for British Rail. Policy choices have left communities dependent on military contracts because of divestment from public services and civilian industry. Regardless, military spending is not a viable strategy for growth or the creation of good jobs nationally: Ministry of Defence spending on business directly supports 130,000 full-time jobs in the UK; if including supply chains, this rises to 209,000 or 0.83 of the workforce. Even with the military budget set to grow further over the next parliament, the industry it supports is too small to transform the nations economy. More important, the connection between military spending and job creation has weakened over time. Despite falling as a share of GDP, Britains military budget has grown in real terms since the early 1980s  the height of the cold war  yet at the same time more than half of jobs in the military industry have been lost. The military sector is increasingly a hi-tech employer that relies less on manufacturing and more on IT and engineering jobs in the south of England. Modelling in the US and continental Europe suggests that investment in public services, environment...",Business,www.theguardian.com,https://www.theguardian.com/commentisfree/2025/mar/07/britain-military-spending-economy-jobs-green-energy-public-services,2025-03-08
"If Britain must rearm, how to pay for it? Stiffen the sinews; summon up the taxes | Polly Toynbee","It will fall to Rachel Reeves and the Treasury to fund the PMs crisis reset. I can help with that, as can John Maynard Keynes A new era is upon us. Ursula von der Leyen was not holding back. This is a world turned upside down, changed beyond recognition. Leaders across Europe are echoing the alarm sent out by the European Commission president, and rippling across the continent, Canada and elsewhere: that we face a clear and present danger on a scale that none of us has seen in our adult lifetime. She has proposed a plan that would offer 800bn (660bn) for immediate rearming, with a European sky shield to protect Ukraine. The hooligan Russian asset in the White House has changed everything so profoundly that it is hard to keep track. The US, whose coat-tails we clung to, whose culture we revelled in, whose cleverness dazzled and stupidity confounded, is now the enemy. The shock feels viscerally personal because American culture is deep in our veins at all ages, from Sesame Street to Marvel, from Philip Roth to Philip Glass, the Oscars to Silicon Valley, like it or not. In Iraq and Afghanistan, we obediently followed their blunders, and 642 British soldiers died, as Keir Starmer adroitly reminded JD Vance in parliament. Our glamorous friend has turned fiend. How do we cauterise that off us? Or reconfigure the map of the world in terms of friends and foes? Former UK ambassadors to Washington ruminated over this seismic shift, which has shaken every norm from their Foreign Office days. This is not a blip in the relationship, something fundamental is going on, one old knight warned a Lords select committee, while another cautioned that the US giving up on Europe in favour of Russia was likely a current reality. Sir David Manning pinpointed Britains specific anguish at this moment, the downside of the so-called special relationship: as Europe galvanises to rearm, unlike our continental neighbours, we depend on the US for our defence. With every new shock wave, Britain feels this trauma in its marrow. Yet there is hesitancy in government about addressing the nation with a call to arms, as French president Emmanuel Macron has done, warning: the innocence of these 30 years since the fall of the Berlin Wall is over. Look at the remarkable response of Germanys chancellor-in-waiting, Friedrich Merz, lifetime financial conservative and fiscal dogmatist, as he grasps the severity of the times: he will reverse all his previous fiscal policies and his nations usual dread over borrowing, breaking their basic law with a huge 500bn loosening of debt rules to rearm. This amounts to one of the most historic paradigm shifts in German postwar history, according to Deutsche Bank. German borrowing costs shot up, but so have predictions of German growth from a sluggish 0.8 to 2, with investors sending industrial stocks soaring. But note this: in his fiscal sea change, rearming will not be accompanied by any cuts to German social spending. How about Britain? Our government ...",Business,www.theguardian.com,https://www.theguardian.com/commentisfree/2025/mar/07/britain-rearm-taxes-rachel-reeves-treasury-prime-minister-john-maynard-keynes,2025-03-08
"Taiwan hails ‘historic’ TSMC deal with US, but will it lose the ‘silicon shield’ protecting it from China?","The producer of the worlds most advanced chip technology is investing on US soil but some fear that could reduce the leverage Taiwan holds to ensure its future security TSMCs chief executive, CC Wei, smiled broadly as he stood next to Donald Trump in the White House on Monday, announcing what he said was the biggest foreign direct investment on US soil in history. His company  the producer of most of the worlds most advanced semiconductors  would boost its existing 65bn US presence by a whopping 100bn. For TSMC the deal meant they would avoid massive tariffs Trump had flagged for the global chip industry. For the US it mean tens of thousands of construction jobs, and the eventual development of crucial technology on US soil, far away from the threat of China taking control of it if it one day annexed Taiwan. The deal is not set in stone. Under Taiwanese law TSMC is required to have government approval for any foreign investment over 1.5bn  a fraction of this deals size. President Lai Ching-te said the government would review the deal with national interests in mind. The economic affairs ministry told the Guardian on Wednesday it hadnt received an application yet. But the deal has rung alarm bells. Members of the opposition KMT have said it could weaken Taiwans security. The more TSMC produces in the US, the lower Taiwans geopolitical importance will be, and the less incentive the US will have to help Taiwan in the future, said the KMT legislator Ko Ju-Chun. Taiwans chip industry  of which TSMC is the largest and most advanced member  contributes up to 15 of Taiwans GDP. It is also seen by many as Taiwans silicon shield, a significant piece of leverage to incentivise the world to help keep it  and the globally crucial chip supply  out of Chinese hands. As Donald Trump has signalled a diminished personal interest in defending Taiwan, such leverage has grown more important. Lais office has said it will ensure that TSMC will keep its most advanced manufacturing processes in Taiwan, but that statement that appeared at odds with what was said by Wei and Trump at the White House. Wei reportedly said the deal meant TSMC would be producing the most advanced chip on US soil, while Trump declared the most powerful AI chips in the world will be made right here in America. When asked by the Guardian to define the most advanced tech that the government was pledging to keep onshore, given that TSMCs most advanced product  its two-nanometer chips  are already scheduled for US production, the economic affairs ministry appeared to suggest it was human talent. It described Taiwans lauded Stem training-to-employment pipeline that underpins the local chip industrys success. This is highly dependent on Taiwans high-quality semiconductor talents, an advantage that is difficult for other countries to replicate, the ministry said. Kwei-bo Huang, professor of diplomacy at Taiwans National ChengChi university, said the Lai administration needs to heed to peoples rising wor...",Business,www.theguardian.com,https://www.theguardian.com/world/2025/mar/07/taiwan-tsmc-deal-us-microchip-technology-investment,2025-03-08
Crypto giant Tether CEO on cooperating with Trump administration: ‘We’ve never been shady’,"Paolo Ardoino  head of the worlds most traded cryptocurrency, which is backed by Trump aide Howard Lutnick  claims Tether is benefiting the US Paolo Ardoino, CEO of the cryptocurrency company Tether, was flying over Switzerland last week as he contemplated the changing regulatory landscape. Tether used to be at war with the establishment. Now it is the establishment. The crypto giant  tether is the most traded cryptocurrency in the world  has had a strange trip. Four years ago, banks were dropping Tether as a client, and regulators in New York had the company against the wall over questions about commingled client and corporate funds. Treasury officials were complaining that dollar-backed cryptocurrencies enjoyed the international privileges of the dollar without the responsibilities of preventing its misuse. Federal investigators were looking into Tether for possible violations of anti-money-laundering and sanctions rules. The cryptocurrency industry anecdotally  and conspiratorially  describes the Biden administrations posture toward crypto as a systematic effort to debank crypto in the form of tactics such as Operation Choke Point 2.0. Ardoino says Tethers leadership needed to become globetrotters in search of someone to take their business. And its a lot of business. Tether currently is the 17th largest holder of US government debt, with nearly as much in treasury bonds in its digital vaults as Saudi Arabia. Tethers value remains stable because it is pegged one-to-one to the dollar, meaning the value of each individual tether coin is 1. The company backs the total value of the cryptocurrency with dollar assets like treasury bonds in an American bank  in this case, 140bn deposited with Cantor Fitzgerald. Tether comes just behind bitcoin and ethereum as the most valuable cryptocurrency, and by most measures it is the most widely traded. Investors in countries with unstable currencies, like Turkey or Argentina with their 40-plus inflation rates, use it to hold on to the value of their savings against the dollar. Crypto traders use tether to park their digital assets in a safe place. The degree of cooperation between Tether and law enforcement reflects an evolving shift in the governments posture toward the company, even as federal agencies had been cracking down on cryptocurrency more broadly under Joe Biden. Weve never been shady, Ardoino said. The company has been great. It has been attacked. Debanked. You know, when youre trying to be a disruptor  in a good sense  you are going to always be attacked by the establishment. Previous administrations hostility to crypto  and perhaps to tether in particular  was the product of strategic mistakes the company had made, Ardoino said. We were very naive. We thought: Oh, we are going to keep our head down. We were not communicating. We were not telling whats going on, and that was used against us, he said. And thats fair, right? So, if someone is not communicating, or you feel is not transparent enough,...",Business,www.theguardian.com,https://www.theguardian.com/technology/2025/mar/07/tether-crypto-trump-interview,2025-03-08
Debris lights up the sky after SpaceX launch fails – video,"SpaceXs Starship spacecraft has exploded after lifting off from Texas, dooming an attempt to deploy mock satellites in the second consecutive failure this year for Elon Musks Mars rocket programme. Videos posted on social media show debris streaking through the skies near south Florida and the Bahamas. The rocket exploded after it began to spin uncontrollably with its engines cut off, a SpaceX livestream of the mission showed SpaceXs Starship explodes in second failure for Musks Mars programme",Business,www.theguardian.com,https://www.theguardian.com/world/video/2025/mar/07/debris-lights-up-the-sky-after-spacex-launch-fails-video,2025-03-08
SpaceX Starship explodes in second failure for Mars program – video,A second consecutive Starship from Elon Musks company SpaceX has failed. A livestream posted to X shows the rocket spinning in space before the company confirms it had lost contact with the ship. Video posted to social appears to show debris from ship over the Caribbean sky.,Business,www.theguardian.com,https://www.theguardian.com/science/video/2025/mar/07/spacex-failure-musks-company-loses-control-of-second-consecutive-starship-rocket-video,2025-03-08
Trump turns America’s allies into enemies – podcast,"This week, Donald Trump picked fights with Canada, Mexico, Ukraine, US veterans and every Democrat sitting in Congress for his State of the Union address. Chris Michael and Joan E Greve discuss why the US president is turning up the heat on longtime allies, whether Democrats are responding successfully and, in the end, who loses out if Trumps tactics fail? Send your questions and feedback to politicsweeklyamericatheguardian.com Help support the Guardian by going to theguardian.compolitcspodus Archive: CSPAN, Fox News, BBC News, Bloomberg, NBC News, CTV News",Business,www.theguardian.com,https://www.theguardian.com/politics/audio/2025/mar/07/trump-turns-americas-allies-into-enemies-podcast,2025-03-08
Commuter-belt homes in England and Wales – in pictures,"From a Totnes terrace to a contemporary Cardiff suburb, properties with fast connections Anna White Fri 7 Mar 2025 07.00 GMT Last modified on Fri 7 Mar 2025 10.56 GMT Photograph: Fine  Country Photograph: Savills Photograph: Savills Photograph: Marchand Petit Photograph: Kate BuckinghamGalbraith",Business,www.theguardian.com,https://www.theguardian.com/money/gallery/2025/mar/07/commuter-belt-homes-in-england-and-wales-in-pictures,2025-03-08
"‘You get sucked in’: crypto scam victims on how they lost up to £162,000","Retired NHS doctor and others conned into investing  only to sink larger sums in trying to get cash back A sprat to catch a mackerel is how one victim describes being reeled in by the skameri working from call centres hundreds of miles away in Tbilisi, the capital of Georgia. It is the local term for scammers and a huge data leak reveals the inner workings of a fraud network that has tricked Britons out of 9m. Like in any call centre, the script is always the same. For the victim it starts by clicking on a (fake) social media ad or news alert. The promotion tips a great crypto investment but its a trick, leading only to fraudsters impersonating a real business. Eager investors hand over a relatively small sum at first, say 250, and before they know it  thanks to clever software displaying a seemingly live trading screen  they are getting rich. But the profit is fiction, serving as bait: victims lose the big money trying to cash out. The windfall is just one step away, blocked by the need for one more payment  a brokers fee, or a tax bill. It only ends when the victim is broke. The 1m audio files from the Georgia leak include the stories of thousands of victims. To uncover some of them we grouped calls by phone number, reviewing calls of 60 seconds or longer, and listened to how the scam unfolded. In some cases we spoke to those targeted about the impact it had on their lives. 135 calls, 45 hours Losses: 100,000 Lucy was looking for an investment after retiring early for health reasons and was interested in the exciting world of crypto. Unfortunately, this led the former retail worker to the scammers door. The brand they were promoting (AdmiralsFX) was a clone and over more than six months she lost nearly 100,000. To make transferring money easier they told her to open an account with Chase UK (the British retail arm of US bank JP Morgan) as her current bank, Lloyds, was old-fashioned and didnt get crypto. Initially it seemed to pay off as the investments she could see on her screen were rocketing in value. It was only when she tried to cash out that the stalling began. One ruse was that her cash would be released if the account balance was topped up to over six figures. So she took out loans totalling 25,000 (with the direct lender Bamboo and the online bank Zopa). Of course the payday never arrived and, unable to afford the repayments on the high interest loans she and her husband cashed in their pensions to repay them. They are now living on a single state pension. Talking about it now it just sounds so stupid, but there you go. It was a very dark time for me and I have tried to overcome how it made me feel, she says. Now I think, Why on Earth did I go through with this if I didnt understand it? But while I was on the phone I felt that I did. They were very, very clever. Having convinced her to install a screen-sharing app when she was moving money they were in the background telling her what to do. It is like being indoctrinated. When Lucy was...",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/07/crypto-scam-victims,2025-03-08
Tell us: are you buying a house ahead of the stamp duty deadline?,"We would like to hear from people who are currently in the process of buying a property and hope to complete before the 31 March deadline As the 31 March stamp duty deadline looms, we would like to hear from people who are currently in the process of buying a property. The current stamp duty thresholds, which had been temporarily increased in September 2022, are due to fall back after the deadline, which means some buyers could end up paying thousands of pounds more in tax. Do you expect to complete the purchase before 31 March? Have you been told you will, but are worried about missing the deadline? Have you experienced delays or logjams? What would the financial hit be to you if you have to pay more tax? You can tell us your experience of buying a property ahead of the stamp duty deadline using this form. Please include as much detail as possible. Please include as much detail as possible. Please include as much detail as possible. Please note, the maximum file size is 5.7 MB. Your contact details are helpful so we can contact you for more information. They will only be seen by the Guardian. Your contact details are helpful so we can contact you for more information. They will only be seen by the Guardian. If you include other peoples names please ask them first.",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/06/tell-us-are-you-buying-a-house-ahead-of-the-stamp-duty-deadline,2025-03-08
Tell us: how you have been impacted by the change to US student loan repayments?,"We would like to hear from those whose income-driven repayment options have changed recently due to Trump The online application form for several popular student debt repayment plans, such as income-driven repayment plans (IDR), have been taken down by the Donald Trump administration. Applications for IDRs, which cap what borrowers must pay each month at a percent of their earnings, are unavailable on the US Department of Education website. The quiet removal came after a federal appeals court decision earlier this week that continued a pause on Joe Bidens Save program, an income-driven plan for loan forgiveness that would have forgiven debts after as few as 10 years of payments. If you have been impacted by the recent change in student loan repayment options, we would like to hear from you. You can tell us about your student loan repayment options by filling in the form below. Please include as much detail as possible. Please include as much detail as possible. Please note, the maximum file size is 5.7 MB. Your contact details are helpful so we can contact you for more information. They will only be seen by the Guardian. Your contact details are helpful so we can contact you for more information. They will only be seen by the Guardian. If you include other peoples names please ask them first. If youre having trouble using the form click here. Read terms of service here and privacy policy here.",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/06/student-loan-changes-community-callout,2025-03-08
Tell us: have you seen a scam online advert promoting fake crypto schemes?,"The Guardian would like your help to find out more about fake adverts or news articles that promote fraudulent crypto schemes on platforms like Facebook and Google A Guardian investigation has shown how a single group of call centres in Tbilisi, the capital of Georgia, scammed savers out of 35m. Victims were lured with fake adverts and news articles, often featuring celebrities, including the radio DJ Zoe Ball and the adventurer Ben Fogle, which they saw on sites like Facebook and Google. The adverts promote crypto currency trading platforms where the buying and selling is all handled by AI, delivering huge winnings. But the platforms are a fiction  a front for the scammers. They dont exist. The Guardian wants to find out who is placing these adverts, news stories and videos, and which platforms they are being circulated on. If youve spotted a fake advert or news article that promotes fraudulent crypto schemes on platforms like Facebook and Google, please share a link with us in the form below and tell us where and when you saw it. You can even take a screen grab in case it disappears. Please tell us where and when you saw it Please note, the maximum file size is 5.7 MB. Your contact details are helpful so we can contact you for more information. They will only be seen by the Guardian. Your contact details are helpful so we can contact you for more information. They will only be seen by the Guardian. If you include other peoples names please ask them first. If youre having trouble using the form click here. Read terms of service here and privacy policy here.",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/06/tell-us-have-you-seen-a-scam-online-advert-promoting-fake-crypto-schemes,2025-03-08
"Bank and building society users hit by 33 days of outages in two years, say MPs","Treasury committee finds disruption a result of 158 IT incidents affecting millions of customers Customers at Britains major banks and building societies suffered the equivalent of more than one months worth of IT failures in the last two years, MPs have said. Enquiries by the House of Commons Treasury committee have found that nine of the top banks and building societies operating in the UK accumulated a total of at least 803 hours, the equivalent of more than 33 days, of unplanned tech and systems outages between January 2023 and February 2025. That disruption was caused by 158 banking IT failure incidents over the two-year period, which affected millions of customers ability to access and use services. This did not include the most recent major outage, last week, when customers of TSB, Nationwide, First Direct and Lloyds Banking Group  including its Lloyds, Halifax and Bank of Scotland brands  struggled to log into online bank accounts or suffering from payment delays. Losing access to banking services on payday can be a terrifying experience for families and individuals living paycheck to paycheck, explained Dame Meg Hillier MP, chair of the Treasury select committee. Even when rectified relatively quickly, it can cause real panic, which is why we wanted to get a proper understanding of why unplanned banking outages happen and how banks and building societies respond. The fact there has been enough outages to fill a whole month within the last two years shows customers frustrations are completely valid. The reality is that this data shows even the most successful banks and building societies hit technical glitches. Whats critical is they react swiftly and ensure customers are kept informed throughout. Barclays reported the most incidents, 33, which lasted 93 hours in total. It said it had paid out up to 4.99m compensation. That, though, did not include Barclays outage at the end of January and the start of February this year, during which 56 of online payments failed due to severe degradation of its mainframe processing performance. It expects to pay a total of between 5m and 7.5m in compensation to customers for inconvenience or distress. Among other banks, NatWest racked up the most time lost to outages, 194 hours, through just 13 incidents, for which it paid out 348,000. HSBC paid out 232,697 to its customers after 32 incidents led to 176 hours of disruption.",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/06/bank-and-building-society-users-hit-by-33-days-of-outages-in-two-years-say-mps,2025-03-08
Revealed: the scammers who conned savers out of $35m using fake celebrity ads,"Georgia-based group used deepfake videos and false news featuring Martin Lewis, Zoe Ball and Ben Fogle to promote fraudulent crypto schemes An organised network operating from the former Soviet state of Georgia has scammed thousands of savers from the UK, Europe and Canada out of 35m (27m) after they fell for fake celebrity adverts on Facebook and Google that the government promised to outlaw three years ago. Deepfake videos and fictional news reports featuring the money expert Martin Lewis, the radio DJ Zoe Ball and the adventurer Ben Fogle were used to promote fraudulent cryptocurrency and other investment schemes. The scammers are understood to have still been contacting victims in recent weeks. UK citizens were the hardest hit, accounting for a third  about 9m  of the money taken. The fraud was exposed by a huge leak of scam call centre data to the Swedish public broadcaster SVT, which then shared the files with the Organized Crime and Corruption Reporting Project (OCCRP), the Guardian and other international reporting partners. The UK government has introduced a new set of laws aimed at protecting children and adults online. However, while the online safety act has been passed into law and scam posts could soon prompt fines, the sections relating to fraudulent advertising by organisations are not expected to become active until next year. Cases of authorised push payment (APP) fraud  when a victim is tricked into sending money directly from their account  rose by 12 to more than 230,000 in 2023, according to the most recent figures from the trade body UK Finance, although the total money lost dipped. The leak, which contains over 1m recordings  including long exchanges with victims scammed out of significant amounts of money  allows rare insight into exactly how scammers created havoc in the lives of their victims. And it raises fresh questions about how successful governments, banks and technology companies have been in combating these frauds. Operating from three office blocks in Tbilisi and referring to themselves as the skameri, Georgian for scammers, a group of about 85 well-paid call centre agents has persuaded pensioners, employees and small business owners to transfers millions out of their savings accounts. Since May 2022, the data suggests this industrial scale boiler room fraud duped around 6,000 people across the globe out of 35m (27m). A separate dataset contained in the leak indicates that close to half  45  of attempted calls placed by the scammers were made to UK numbers. Of about 2,000 victims who were persuaded to part with the largest sums, 652 were based in the UK. The fake adverts, which often reference the billionaire Elon Musk, appear to have been placed by affiliate marketers, who communicated anonymously with the scammers and earned fees by gathering the contact details of potential victims. In one call, the victim  a former NHS doctor in her 70s who was living in sheltered housing in London and spent more than 55 ho...",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/05/revealed-the-scammers-who-conned-savers-out-of-35m-using-fake-celebrity-ads,2025-03-08
"Deepfakes, cash and crypto: how call centre scammers duped 6,000 people","Nursing home resident and pensioners among thousands of victims of massive fraud network operating from Georgia Ben Fogle was not a happy man. Not sure I need to highlight this, the broadcaster posted on Instagram during the spring of 2024, but the deepfake of me from ITVs This Morning  circulating on Facebook and advertising crypto is a scam. Fogles warning showed a fictional news article, linking to a digitally doctored video, but not everybody noticed. One of those taken in was Mark, a franchise manager in his 30s from East Anglia, who in one click lurched towards losing his life savings. I watched the video of Ben Fogle, like trading, Mark said, recalling how the clip had promoted a cryptocurrency website called AdmiralsFX. So I just bang some details in and then I was contacted by a call centre. It was a 250 buy-in  I was like, Oh, well, its worth a go for that. Within a month, he had handed over 27,000  the equivalent of a years salary  and sounded less relaxed. On a call with the person he believed was his investment adviser, he pleaded: Ive lost all my money, mate  What have you done with it? Mark was far from alone and the sheer scale of this heist can now be revealed for the first time, thanks to a massive leak of data shared with the Guardian and international media partners by Swedish television channel SVT and the Organized Crime and Corruption Reporting Project (OCCRP). Analysis of the files suggests at least 6,179 people were duped by an industrial-scale boiler room fraud operating inside three plush-looking offices in Tbilisi, the capital city of the former Soviet republic of Georgia. Calling themselves the skameri  Georgian for scammers  a group of 85 call handlers and support staff made it their daily mission from May 2022 to relieve ordinary people of 35m (27m) of their savings. They routed the cash through what appears to be a sophisticated money-laundering network and yet, somehow, almost nobody seems to have noticed this sizeable venture, which appears to be still operating. With hindsight, the warnings were everywhere. AdmiralsFX, the investment platform Mark had started using, had already prompted a notification by the UKs Financial Conduct Authority stating it had been created by fraudsters to scam people. A related brand, also being promoted from Georgia and called Golden Currencies, had been given the same official treatment. Other celebrities whose images were used  including the money expert Martin Lewis and the radio DJ Zoe Ball  had issued their own warnings. For many that proved futile. Victims of the Georgian scam still frequently cited the deepfakes as the reason they pressed ahead. WARNING. THIS IS A SCAM BY CRIMINALS TRYING TO STEAL MONEY. PLS SHARE.This is frightening, its the first deep fake video scam Ive seen with me in it. Govt  regulators must step up to stop big tech publishing such dangerous fakes. Peoplell lose money and itll ruin lives. https:t.coZzaBELg1kg The sums taken by the Tbilisi agents are sig...",Business,www.theguardian.com,https://www.theguardian.com/money/2025/mar/05/deepfakes-cash-and-crypto-how-call-centre-scammers-duped-6000-people,2025-03-08
Sen. Blumenthal asks Visa for records of its payments deal with Elon Musk’s X,"In this article Sen. Richard Blumenthal this week pressed Visa for detailed plans and documents related to its deal to provide payments services to Elon Musks social media site, X, as it prepares to launch a digital wallet. Blumenthal, a Democrat from Connecticut and the ranking member of the Senates Permanent Subcommittee on Investigations, pointed to Musks role in hobbling the Consumer Financial Protection Bureau  the consumer watchdog that would be a key regulator of the X Money service  as among the reasons for the information request, according to a March 6 letter obtained by CNBC. Given the unique position of X Chairman and Chief Technology Officer Elon Musk as leader of the Department of Government Efficiency and his recent role in gutting the Consumer Financial Protection Bureau  Visa stands to take advantage of the deep conflicts of interest and unscrupulous conduct of its new business partner, Blumenthal wrote. The Senate request is one of the first signs of scrutiny on Visa, which runs the worlds largest credit card network, after a late January announcement that it had agreed to power peer-to-peer payments on X. Days after the deal was disclosed, operatives from Musks Department of Government Efficiency gained access to CFPB data systems, leading to accusations that Musk wanted to kneecap a future regulator and that he could steal trade secrets of competitors to his nascent X Money service. The letter, addressed to Visa CEO Ryan McInerney, also cast doubts about whether a social media network known for bots, scams and hate speech would be able to prevent scams and fraud from proliferating on the site. Musk purchased the site in 2022, when it was known as Twitter. These concerns raise questions about Xs ability to protect consumers from fraud and scams as it ventures into the financial sector, Blumenthal wrote. As the largest payment processor in the world, Visa has a legal responsibility to ensure its network is free of financial crime such as scams and fraud, money-laundering, terrorist financing, and more, he said. Blumenthal asked for a detailed description of Visas plans to enable payments on X, including the business model of the service and Visas role in compliance with regulatory requirements around money laundering and illicit remittances. He also pressed Visa for all records related to the deal and communications between X, Visa, DOGE and CFPB personnel. We are currently reviewing the letter and will respond appropriately, a Visa spokesman said in a statement. A representative for X didnt immediately have comment.",Business,www.cnbc.com,https://www.cnbc.com/2025/03/07/blumenthal-asks-visa-for-details-on-elon-musk-x-payments-deal.html,2025-03-08
